User_Id,Place_Id,Place_Ratings,Location,Age
53,416,5,"Subang, Jawa Barat",28
53,177,5,"Subang, Jawa Barat",28
53,135,5,"Subang, Jawa Barat",28
53,242,5,"Subang, Jawa Barat",28
53,5,4,"Subang, Jawa Barat",28
53,163,1,"Subang, Jawa Barat",28
53,313,2,"Subang, Jawa Barat",28
53,376,1,"Subang, Jawa Barat",28
53,207,3,"Subang, Jawa Barat",28
53,123,2,"Subang, Jawa Barat",28
53,43,2,"Subang, Jawa Barat",28
53,57,1,"Subang, Jawa Barat",28
53,103,2,"Subang, Jawa Barat",28
53,65,4,"Subang, Jawa Barat",28
53,295,1,"Subang, Jawa Barat",28
53,48,5,"Subang, Jawa Barat",28
53,102,1,"Subang, Jawa Barat",28
53,174,2,"Subang, Jawa Barat",28
53,4,2,"Subang, Jawa Barat",28
53,109,2,"Subang, Jawa Barat",28
53,283,5,"Subang, Jawa Barat",28
53,398,3,"Subang, Jawa Barat",28
53,23,1,"Subang, Jawa Barat",28
53,173,2,"Subang, Jawa Barat",28
53,193,1,"Subang, Jawa Barat",28
53,288,2,"Subang, Jawa Barat",28
53,279,3,"Subang, Jawa Barat",28
53,207,1,"Subang, Jawa Barat",28
54,24,4,"Serang, Banten",31
54,228,2,"Serang, Banten",31
54,189,4,"Serang, Banten",31
54,377,4,"Serang, Banten",31
54,418,1,"Serang, Banten",31
54,51,3,"Serang, Banten",31
54,415,3,"Serang, Banten",31
54,114,2,"Serang, Banten",31
54,103,3,"Serang, Banten",31
54,302,1,"Serang, Banten",31
54,312,3,"Serang, Banten",31
54,16,3,"Serang, Banten",31
54,74,1,"Serang, Banten",31
54,263,5,"Serang, Banten",31
54,409,5,"Serang, Banten",31
54,220,3,"Serang, Banten",31
54,409,2,"Serang, Banten",31
54,190,5,"Serang, Banten",31
54,232,4,"Serang, Banten",31
54,16,1,"Serang, Banten",31
54,103,4,"Serang, Banten",31
54,300,4,"Serang, Banten",31
54,135,2,"Serang, Banten",31
54,302,2,"Serang, Banten",31
54,268,2,"Serang, Banten",31
54,278,3,"Serang, Banten",31
54,185,3,"Serang, Banten",31
54,369,2,"Serang, Banten",31
54,316,5,"Serang, Banten",31
54,150,1,"Serang, Banten",31
54,24,2,"Serang, Banten",31
54,148,4,"Serang, Banten",31
54,244,2,"Serang, Banten",31
54,291,4,"Serang, Banten",31
54,127,1,"Serang, Banten",31
54,378,5,"Serang, Banten",31
54,422,3,"Serang, Banten",31
54,361,1,"Serang, Banten",31
54,416,5,"Serang, Banten",31
54,244,4,"Serang, Banten",31
54,159,3,"Serang, Banten",31
54,121,1,"Serang, Banten",31
54,363,1,"Serang, Banten",31
54,138,5,"Serang, Banten",31
54,296,4,"Serang, Banten",31
55,295,4,"Tanggerang, Banten",19
55,198,1,"Tanggerang, Banten",19
55,422,5,"Tanggerang, Banten",19
55,391,2,"Tanggerang, Banten",19
55,90,5,"Tanggerang, Banten",19
55,3,4,"Tanggerang, Banten",19
55,95,3,"Tanggerang, Banten",19
55,273,2,"Tanggerang, Banten",19
55,382,3,"Tanggerang, Banten",19
55,226,5,"Tanggerang, Banten",19
55,113,3,"Tanggerang, Banten",19
55,75,4,"Tanggerang, Banten",19
55,97,3,"Tanggerang, Banten",19
55,310,2,"Tanggerang, Banten",19
55,434,2,"Tanggerang, Banten",19
55,184,3,"Tanggerang, Banten",19
55,221,2,"Tanggerang, Banten",19
55,106,4,"Tanggerang, Banten",19
55,67,3,"Tanggerang, Banten",19
55,387,2,"Tanggerang, Banten",19
55,244,1,"Tanggerang, Banten",19
55,70,4,"Tanggerang, Banten",19
55,419,2,"Tanggerang, Banten",19
55,312,4,"Tanggerang, Banten",19
55,222,1,"Tanggerang, Banten",19
55,205,2,"Tanggerang, Banten",19
55,241,3,"Tanggerang, Banten",19
55,186,2,"Tanggerang, Banten",19
55,406,3,"Tanggerang, Banten",19
55,335,2,"Tanggerang, Banten",19
55,89,4,"Tanggerang, Banten",19
55,157,3,"Tanggerang, Banten",19
55,145,5,"Tanggerang, Banten",19
55,279,5,"Tanggerang, Banten",19
55,43,3,"Tanggerang, Banten",19
55,272,1,"Tanggerang, Banten",19
56,264,2,"Kota Gede, DIY",18
56,186,5,"Kota Gede, DIY",18
56,291,4,"Kota Gede, DIY",18
56,149,5,"Kota Gede, DIY",18
56,267,4,"Kota Gede, DIY",18
56,258,2,"Kota Gede, DIY",18
56,221,4,"Kota Gede, DIY",18
56,273,2,"Kota Gede, DIY",18
56,112,1,"Kota Gede, DIY",18
56,225,3,"Kota Gede, DIY",18
56,170,5,"Kota Gede, DIY",18
56,225,2,"Kota Gede, DIY",18
56,67,2,"Kota Gede, DIY",18
56,53,2,"Kota Gede, DIY",18
56,136,4,"Kota Gede, DIY",18
56,250,1,"Kota Gede, DIY",18
56,217,3,"Kota Gede, DIY",18
56,19,5,"Kota Gede, DIY",18
56,99,1,"Kota Gede, DIY",18
56,200,3,"Kota Gede, DIY",18
56,369,2,"Kota Gede, DIY",18
56,190,2,"Kota Gede, DIY",18
56,410,2,"Kota Gede, DIY",18
56,11,2,"Kota Gede, DIY",18
56,153,1,"Kota Gede, DIY",18
56,323,4,"Kota Gede, DIY",18
56,249,5,"Kota Gede, DIY",18
56,2,2,"Kota Gede, DIY",18
56,134,1,"Kota Gede, DIY",18
56,362,2,"Kota Gede, DIY",18
56,103,4,"Kota Gede, DIY",18
57,126,1,"Yogyakarta, DIY",21
57,50,2,"Yogyakarta, DIY",21
57,2,4,"Yogyakarta, DIY",21
57,339,1,"Yogyakarta, DIY",21
57,99,1,"Yogyakarta, DIY",21
57,162,2,"Yogyakarta, DIY",21
57,111,2,"Yogyakarta, DIY",21
57,373,1,"Yogyakarta, DIY",21
57,33,3,"Yogyakarta, DIY",21
57,129,4,"Yogyakarta, DIY",21
57,17,1,"Yogyakarta, DIY",21
57,180,2,"Yogyakarta, DIY",21
57,413,3,"Yogyakarta, DIY",21
57,314,1,"Yogyakarta, DIY",21
57,266,3,"Yogyakarta, DIY",21
57,56,3,"Yogyakarta, DIY",21
57,79,3,"Yogyakarta, DIY",21
57,254,3,"Yogyakarta, DIY",21
57,248,5,"Yogyakarta, DIY",21
57,225,3,"Yogyakarta, DIY",21
57,23,3,"Yogyakarta, DIY",21
57,114,1,"Yogyakarta, DIY",21
57,372,3,"Yogyakarta, DIY",21
57,157,2,"Yogyakarta, DIY",21
57,45,3,"Yogyakarta, DIY",21
57,40,4,"Yogyakarta, DIY",21
57,413,3,"Yogyakarta, DIY",21
57,180,1,"Yogyakarta, DIY",21
57,95,4,"Yogyakarta, DIY",21
57,41,4,"Yogyakarta, DIY",21
57,144,4,"Yogyakarta, DIY",21
57,278,5,"Yogyakarta, DIY",21
57,336,3,"Yogyakarta, DIY",21
57,135,4,"Yogyakarta, DIY",21
57,269,1,"Yogyakarta, DIY",21
57,389,1,"Yogyakarta, DIY",21
58,324,4,"Lampung, Sumatera Selatan",21
58,42,2,"Lampung, Sumatera Selatan",21
58,403,1,"Lampung, Sumatera Selatan",21
58,252,2,"Lampung, Sumatera Selatan",21
58,348,3,"Lampung, Sumatera Selatan",21
58,188,2,"Lampung, Sumatera Selatan",21
58,64,2,"Lampung, Sumatera Selatan",21
58,300,4,"Lampung, Sumatera Selatan",21
58,285,1,"Lampung, Sumatera Selatan",21
58,231,4,"Lampung, Sumatera Selatan",21
58,374,2,"Lampung, Sumatera Selatan",21
58,288,3,"Lampung, Sumatera Selatan",21
58,430,5,"Lampung, Sumatera Selatan",21
58,47,2,"Lampung, Sumatera Selatan",21
58,154,4,"Lampung, Sumatera Selatan",21
58,275,1,"Lampung, Sumatera Selatan",21
58,135,4,"Lampung, Sumatera Selatan",21
58,89,2,"Lampung, Sumatera Selatan",21
58,144,1,"Lampung, Sumatera Selatan",21
58,13,1,"Lampung, Sumatera Selatan",21
58,405,2,"Lampung, Sumatera Selatan",21
58,327,3,"Lampung, Sumatera Selatan",21
58,111,3,"Lampung, Sumatera Selatan",21
58,388,2,"Lampung, Sumatera Selatan",21
58,38,5,"Lampung, Sumatera Selatan",21
58,18,1,"Lampung, Sumatera Selatan",21
58,114,2,"Lampung, Sumatera Selatan",21
58,398,3,"Lampung, Sumatera Selatan",21
58,422,5,"Lampung, Sumatera Selatan",21
58,373,2,"Lampung, Sumatera Selatan",21
58,352,5,"Lampung, Sumatera Selatan",21
58,64,1,"Lampung, Sumatera Selatan",21
58,408,5,"Lampung, Sumatera Selatan",21
58,52,5,"Lampung, Sumatera Selatan",21
58,372,4,"Lampung, Sumatera Selatan",21
58,16,4,"Lampung, Sumatera Selatan",21
58,376,5,"Lampung, Sumatera Selatan",21
58,50,2,"Lampung, Sumatera Selatan",21
59,304,1,"Ponorogo, Jawa Timur",26
59,312,5,"Ponorogo, Jawa Timur",26
59,369,1,"Ponorogo, Jawa Timur",26
59,236,2,"Ponorogo, Jawa Timur",26
59,319,4,"Ponorogo, Jawa Timur",26
59,324,1,"Ponorogo, Jawa Timur",26
59,393,3,"Ponorogo, Jawa Timur",26
59,81,5,"Ponorogo, Jawa Timur",26
59,296,5,"Ponorogo, Jawa Timur",26
59,353,4,"Ponorogo, Jawa Timur",26
59,247,5,"Ponorogo, Jawa Timur",26
59,298,5,"Ponorogo, Jawa Timur",26
59,385,3,"Ponorogo, Jawa Timur",26
59,255,4,"Ponorogo, Jawa Timur",26
59,147,5,"Ponorogo, Jawa Timur",26
59,171,1,"Ponorogo, Jawa Timur",26
59,68,5,"Ponorogo, Jawa Timur",26
59,247,1,"Ponorogo, Jawa Timur",26
59,35,3,"Ponorogo, Jawa Timur",26
59,307,2,"Ponorogo, Jawa Timur",26
59,292,5,"Ponorogo, Jawa Timur",26
59,303,2,"Ponorogo, Jawa Timur",26
59,157,1,"Ponorogo, Jawa Timur",26
59,338,5,"Ponorogo, Jawa Timur",26
59,19,4,"Ponorogo, Jawa Timur",26
59,243,3,"Ponorogo, Jawa Timur",26
59,286,2,"Ponorogo, Jawa Timur",26
59,143,1,"Ponorogo, Jawa Timur",26
59,252,2,"Ponorogo, Jawa Timur",26
59,79,5,"Ponorogo, Jawa Timur",26
59,2,1,"Ponorogo, Jawa Timur",26
59,95,1,"Ponorogo, Jawa Timur",26
60,50,4,"Surabaya, Jawa Timur",25
60,337,1,"Surabaya, Jawa Timur",25
60,234,3,"Surabaya, Jawa Timur",25
60,131,4,"Surabaya, Jawa Timur",25
60,236,4,"Surabaya, Jawa Timur",25
60,129,2,"Surabaya, Jawa Timur",25
60,296,2,"Surabaya, Jawa Timur",25
60,271,4,"Surabaya, Jawa Timur",25
60,150,1,"Surabaya, Jawa Timur",25
60,181,3,"Surabaya, Jawa Timur",25
60,240,3,"Surabaya, Jawa Timur",25
60,23,1,"Surabaya, Jawa Timur",25
60,427,5,"Surabaya, Jawa Timur",25
60,92,4,"Surabaya, Jawa Timur",25
60,107,3,"Surabaya, Jawa Timur",25
60,119,4,"Surabaya, Jawa Timur",25
60,422,5,"Surabaya, Jawa Timur",25
60,423,2,"Surabaya, Jawa Timur",25
60,85,2,"Surabaya, Jawa Timur",25
60,188,3,"Surabaya, Jawa Timur",25
60,383,2,"Surabaya, Jawa Timur",25
61,255,5,"Nganjuk, Jawa Timur",23
61,361,5,"Nganjuk, Jawa Timur",23
61,410,3,"Nganjuk, Jawa Timur",23
61,109,4,"Nganjuk, Jawa Timur",23
61,146,3,"Nganjuk, Jawa Timur",23
61,9,3,"Nganjuk, Jawa Timur",23
61,243,4,"Nganjuk, Jawa Timur",23
61,249,5,"Nganjuk, Jawa Timur",23
61,119,2,"Nganjuk, Jawa Timur",23
61,328,1,"Nganjuk, Jawa Timur",23
61,154,5,"Nganjuk, Jawa Timur",23
61,96,3,"Nganjuk, Jawa Timur",23
61,26,2,"Nganjuk, Jawa Timur",23
61,139,5,"Nganjuk, Jawa Timur",23
61,79,2,"Nganjuk, Jawa Timur",23
61,12,4,"Nganjuk, Jawa Timur",23
61,385,4,"Nganjuk, Jawa Timur",23
61,144,1,"Nganjuk, Jawa Timur",23
61,20,4,"Nganjuk, Jawa Timur",23
61,360,4,"Nganjuk, Jawa Timur",23
61,399,5,"Nganjuk, Jawa Timur",23
61,197,1,"Nganjuk, Jawa Timur",23
61,25,2,"Nganjuk, Jawa Timur",23
61,360,3,"Nganjuk, Jawa Timur",23
61,437,5,"Nganjuk, Jawa Timur",23
61,167,5,"Nganjuk, Jawa Timur",23
61,329,1,"Nganjuk, Jawa Timur",23
61,120,3,"Nganjuk, Jawa Timur",23
61,142,5,"Nganjuk, Jawa Timur",23
61,164,5,"Nganjuk, Jawa Timur",23
61,100,4,"Nganjuk, Jawa Timur",23
61,43,3,"Nganjuk, Jawa Timur",23
61,132,2,"Nganjuk, Jawa Timur",23
61,301,3,"Nganjuk, Jawa Timur",23
61,366,5,"Nganjuk, Jawa Timur",23
62,240,3,"Madura, Jawa Timur",36
62,212,1,"Madura, Jawa Timur",36
62,59,2,"Madura, Jawa Timur",36
62,120,5,"Madura, Jawa Timur",36
62,71,5,"Madura, Jawa Timur",36
62,387,3,"Madura, Jawa Timur",36
62,345,4,"Madura, Jawa Timur",36
62,191,5,"Madura, Jawa Timur",36
62,130,5,"Madura, Jawa Timur",36
62,43,2,"Madura, Jawa Timur",36
62,170,2,"Madura, Jawa Timur",36
62,370,1,"Madura, Jawa Timur",36
62,259,5,"Madura, Jawa Timur",36
62,218,4,"Madura, Jawa Timur",36
62,359,5,"Madura, Jawa Timur",36
62,131,4,"Madura, Jawa Timur",36
62,284,2,"Madura, Jawa Timur",36
62,26,5,"Madura, Jawa Timur",36
62,119,4,"Madura, Jawa Timur",36
62,47,5,"Madura, Jawa Timur",36
62,401,5,"Madura, Jawa Timur",36
62,249,2,"Madura, Jawa Timur",36
62,131,1,"Madura, Jawa Timur",36
62,224,3,"Madura, Jawa Timur",36
62,283,1,"Madura, Jawa Timur",36
62,263,2,"Madura, Jawa Timur",36
62,65,1,"Madura, Jawa Timur",36
62,374,2,"Madura, Jawa Timur",36
62,126,4,"Madura, Jawa Timur",36
63,61,3,"Semarang, Jawa Tengah",35
63,15,1,"Semarang, Jawa Tengah",35
63,250,1,"Semarang, Jawa Tengah",35
63,125,1,"Semarang, Jawa Tengah",35
63,278,3,"Semarang, Jawa Tengah",35
63,22,3,"Semarang, Jawa Tengah",35
63,206,5,"Semarang, Jawa Tengah",35
63,313,4,"Semarang, Jawa Tengah",35
63,63,4,"Semarang, Jawa Tengah",35
63,258,4,"Semarang, Jawa Tengah",35
63,225,1,"Semarang, Jawa Tengah",35
63,187,2,"Semarang, Jawa Tengah",35
63,159,3,"Semarang, Jawa Tengah",35
63,366,2,"Semarang, Jawa Tengah",35
63,429,1,"Semarang, Jawa Tengah",35
63,339,4,"Semarang, Jawa Tengah",35
63,280,1,"Semarang, Jawa Tengah",35
63,437,4,"Semarang, Jawa Tengah",35
63,27,3,"Semarang, Jawa Tengah",35
63,21,4,"Semarang, Jawa Tengah",35
63,163,1,"Semarang, Jawa Tengah",35
63,183,4,"Semarang, Jawa Tengah",35
63,359,1,"Semarang, Jawa Tengah",35
63,367,2,"Semarang, Jawa Tengah",35
63,402,4,"Semarang, Jawa Tengah",35
63,265,3,"Semarang, Jawa Tengah",35
63,428,5,"Semarang, Jawa Tengah",35
63,251,5,"Semarang, Jawa Tengah",35
63,336,5,"Semarang, Jawa Tengah",35
63,236,1,"Semarang, Jawa Tengah",35
63,71,2,"Semarang, Jawa Tengah",35
63,110,1,"Semarang, Jawa Tengah",35
63,269,3,"Semarang, Jawa Tengah",35
63,116,2,"Semarang, Jawa Tengah",35
64,50,5,"Bandung, Jawa Barat",38
64,128,2,"Bandung, Jawa Barat",38
64,53,3,"Bandung, Jawa Barat",38
64,428,4,"Bandung, Jawa Barat",38
64,367,2,"Bandung, Jawa Barat",38
64,15,5,"Bandung, Jawa Barat",38
64,91,3,"Bandung, Jawa Barat",38
64,121,4,"Bandung, Jawa Barat",38
64,359,4,"Bandung, Jawa Barat",38
64,26,1,"Bandung, Jawa Barat",38
64,88,3,"Bandung, Jawa Barat",38
64,71,4,"Bandung, Jawa Barat",38
64,112,4,"Bandung, Jawa Barat",38
64,430,1,"Bandung, Jawa Barat",38
64,257,4,"Bandung, Jawa Barat",38
64,340,5,"Bandung, Jawa Barat",38
64,316,4,"Bandung, Jawa Barat",38
64,360,1,"Bandung, Jawa Barat",38
64,363,3,"Bandung, Jawa Barat",38
64,234,1,"Bandung, Jawa Barat",38
64,354,5,"Bandung, Jawa Barat",38
64,126,4,"Bandung, Jawa Barat",38
64,243,3,"Bandung, Jawa Barat",38
64,207,3,"Bandung, Jawa Barat",38
64,9,1,"Bandung, Jawa Barat",38
64,291,3,"Bandung, Jawa Barat",38
64,142,5,"Bandung, Jawa Barat",38
64,97,4,"Bandung, Jawa Barat",38
64,305,2,"Bandung, Jawa Barat",38
64,1,2,"Bandung, Jawa Barat",38
64,181,1,"Bandung, Jawa Barat",38
64,402,4,"Bandung, Jawa Barat",38
64,353,1,"Bandung, Jawa Barat",38
64,169,1,"Bandung, Jawa Barat",38
64,135,3,"Bandung, Jawa Barat",38
65,338,1,"Yogyakarta, DIY",22
65,74,4,"Yogyakarta, DIY",22
65,18,4,"Yogyakarta, DIY",22
65,6,5,"Yogyakarta, DIY",22
65,329,3,"Yogyakarta, DIY",22
65,44,5,"Yogyakarta, DIY",22
65,365,3,"Yogyakarta, DIY",22
65,417,2,"Yogyakarta, DIY",22
65,25,1,"Yogyakarta, DIY",22
65,246,3,"Yogyakarta, DIY",22
65,213,3,"Yogyakarta, DIY",22
65,423,2,"Yogyakarta, DIY",22
65,252,5,"Yogyakarta, DIY",22
65,229,2,"Yogyakarta, DIY",22
65,221,4,"Yogyakarta, DIY",22
65,368,4,"Yogyakarta, DIY",22
65,263,5,"Yogyakarta, DIY",22
65,312,4,"Yogyakarta, DIY",22
65,169,1,"Yogyakarta, DIY",22
65,370,1,"Yogyakarta, DIY",22
65,164,5,"Yogyakarta, DIY",22
65,394,4,"Yogyakarta, DIY",22
65,49,2,"Yogyakarta, DIY",22
65,25,5,"Yogyakarta, DIY",22
65,400,1,"Yogyakarta, DIY",22
65,246,4,"Yogyakarta, DIY",22
65,161,1,"Yogyakarta, DIY",22
65,243,1,"Yogyakarta, DIY",22
65,314,4,"Yogyakarta, DIY",22
65,59,2,"Yogyakarta, DIY",22
65,66,3,"Yogyakarta, DIY",22
65,84,2,"Yogyakarta, DIY",22
65,273,5,"Yogyakarta, DIY",22
65,8,1,"Yogyakarta, DIY",22
65,303,5,"Yogyakarta, DIY",22
65,117,4,"Yogyakarta, DIY",22
65,32,5,"Yogyakarta, DIY",22
65,75,1,"Yogyakarta, DIY",22
65,290,3,"Yogyakarta, DIY",22
65,159,1,"Yogyakarta, DIY",22
66,192,3,"Bekasi, Jawa Barat",33
66,208,3,"Bekasi, Jawa Barat",33
66,276,1,"Bekasi, Jawa Barat",33
66,244,3,"Bekasi, Jawa Barat",33
66,437,2,"Bekasi, Jawa Barat",33
66,407,5,"Bekasi, Jawa Barat",33
66,320,4,"Bekasi, Jawa Barat",33
66,194,3,"Bekasi, Jawa Barat",33
66,117,2,"Bekasi, Jawa Barat",33
66,213,3,"Bekasi, Jawa Barat",33
66,96,4,"Bekasi, Jawa Barat",33
66,280,1,"Bekasi, Jawa Barat",33
66,43,1,"Bekasi, Jawa Barat",33
66,198,1,"Bekasi, Jawa Barat",33
66,166,4,"Bekasi, Jawa Barat",33
66,33,4,"Bekasi, Jawa Barat",33
66,21,1,"Bekasi, Jawa Barat",33
66,215,2,"Bekasi, Jawa Barat",33
66,366,1,"Bekasi, Jawa Barat",33
66,364,5,"Bekasi, Jawa Barat",33
66,387,1,"Bekasi, Jawa Barat",33
66,308,5,"Bekasi, Jawa Barat",33
66,409,1,"Bekasi, Jawa Barat",33
66,95,1,"Bekasi, Jawa Barat",33
66,19,1,"Bekasi, Jawa Barat",33
66,272,4,"Bekasi, Jawa Barat",33
66,67,5,"Bekasi, Jawa Barat",33
66,296,1,"Bekasi, Jawa Barat",33
66,24,4,"Bekasi, Jawa Barat",33
66,329,1,"Bekasi, Jawa Barat",33
66,23,2,"Bekasi, Jawa Barat",33
67,96,3,"Surabaya, Jawa Timur",25
67,314,4,"Surabaya, Jawa Timur",25
67,430,3,"Surabaya, Jawa Timur",25
67,146,5,"Surabaya, Jawa Timur",25
67,144,3,"Surabaya, Jawa Timur",25
67,341,4,"Surabaya, Jawa Timur",25
67,116,3,"Surabaya, Jawa Timur",25
67,386,5,"Surabaya, Jawa Timur",25
67,331,3,"Surabaya, Jawa Timur",25
67,199,1,"Surabaya, Jawa Timur",25
67,408,1,"Surabaya, Jawa Timur",25
67,276,1,"Surabaya, Jawa Timur",25
67,56,3,"Surabaya, Jawa Timur",25
67,425,2,"Surabaya, Jawa Timur",25
67,236,5,"Surabaya, Jawa Timur",25
67,67,4,"Surabaya, Jawa Timur",25
67,33,2,"Surabaya, Jawa Timur",25
67,286,1,"Surabaya, Jawa Timur",25
67,95,2,"Surabaya, Jawa Timur",25
67,300,5,"Surabaya, Jawa Timur",25
67,207,3,"Surabaya, Jawa Timur",25
67,307,5,"Surabaya, Jawa Timur",25
67,227,1,"Surabaya, Jawa Timur",25
67,55,4,"Surabaya, Jawa Timur",25
67,160,5,"Surabaya, Jawa Timur",25
67,28,2,"Surabaya, Jawa Timur",25
67,23,2,"Surabaya, Jawa Timur",25
67,89,5,"Surabaya, Jawa Timur",25
67,195,1,"Surabaya, Jawa Timur",25
67,75,1,"Surabaya, Jawa Timur",25
67,227,4,"Surabaya, Jawa Timur",25
67,294,3,"Surabaya, Jawa Timur",25
67,111,1,"Surabaya, Jawa Timur",25
67,150,2,"Surabaya, Jawa Timur",25
67,204,2,"Surabaya, Jawa Timur",25
67,354,1,"Surabaya, Jawa Timur",25
67,330,2,"Surabaya, Jawa Timur",25
67,416,5,"Surabaya, Jawa Timur",25
68,256,3,"Kota Gede, DIY",37
68,425,5,"Kota Gede, DIY",37
68,310,2,"Kota Gede, DIY",37
68,80,4,"Kota Gede, DIY",37
68,217,3,"Kota Gede, DIY",37
68,114,1,"Kota Gede, DIY",37
68,420,4,"Kota Gede, DIY",37
68,167,1,"Kota Gede, DIY",37
68,319,2,"Kota Gede, DIY",37
68,241,4,"Kota Gede, DIY",37
68,375,3,"Kota Gede, DIY",37
68,231,5,"Kota Gede, DIY",37
68,30,4,"Kota Gede, DIY",37
68,138,1,"Kota Gede, DIY",37
68,36,4,"Kota Gede, DIY",37
68,138,1,"Kota Gede, DIY",37
68,208,2,"Kota Gede, DIY",37
68,285,5,"Kota Gede, DIY",37
68,214,2,"Kota Gede, DIY",37
68,314,5,"Kota Gede, DIY",37
68,276,4,"Kota Gede, DIY",37
68,401,5,"Kota Gede, DIY",37
68,6,1,"Kota Gede, DIY",37
68,284,4,"Kota Gede, DIY",37
68,186,2,"Kota Gede, DIY",37
68,85,4,"Kota Gede, DIY",37
68,123,1,"Kota Gede, DIY",37
68,244,5,"Kota Gede, DIY",37
68,396,5,"Kota Gede, DIY",37
68,241,5,"Kota Gede, DIY",37
68,157,4,"Kota Gede, DIY",37
68,127,3,"Kota Gede, DIY",37
68,357,2,"Kota Gede, DIY",37
68,345,5,"Kota Gede, DIY",37
68,427,3,"Kota Gede, DIY",37
69,292,1,"Bekasi, Jawa Barat",24
69,127,3,"Bekasi, Jawa Barat",24
69,371,2,"Bekasi, Jawa Barat",24
69,267,2,"Bekasi, Jawa Barat",24
69,219,2,"Bekasi, Jawa Barat",24
69,113,1,"Bekasi, Jawa Barat",24
69,246,5,"Bekasi, Jawa Barat",24
69,44,2,"Bekasi, Jawa Barat",24
69,276,3,"Bekasi, Jawa Barat",24
69,352,3,"Bekasi, Jawa Barat",24
69,378,4,"Bekasi, Jawa Barat",24
69,352,1,"Bekasi, Jawa Barat",24
69,352,4,"Bekasi, Jawa Barat",24
69,53,5,"Bekasi, Jawa Barat",24
69,328,5,"Bekasi, Jawa Barat",24
69,393,1,"Bekasi, Jawa Barat",24
69,327,3,"Bekasi, Jawa Barat",24
69,258,2,"Bekasi, Jawa Barat",24
69,255,4,"Bekasi, Jawa Barat",24
69,18,1,"Bekasi, Jawa Barat",24
69,378,2,"Bekasi, Jawa Barat",24
69,120,1,"Bekasi, Jawa Barat",24
69,155,3,"Bekasi, Jawa Barat",24
69,262,1,"Bekasi, Jawa Barat",24
70,196,5,"Bogor, Jawa Barat",21
70,161,5,"Bogor, Jawa Barat",21
70,245,1,"Bogor, Jawa Barat",21
70,227,5,"Bogor, Jawa Barat",21
70,437,4,"Bogor, Jawa Barat",21
70,55,2,"Bogor, Jawa Barat",21
70,122,2,"Bogor, Jawa Barat",21
70,89,1,"Bogor, Jawa Barat",21
70,292,5,"Bogor, Jawa Barat",21
70,172,4,"Bogor, Jawa Barat",21
70,336,4,"Bogor, Jawa Barat",21
70,433,1,"Bogor, Jawa Barat",21
70,131,5,"Bogor, Jawa Barat",21
70,87,5,"Bogor, Jawa Barat",21
70,330,4,"Bogor, Jawa Barat",21
70,167,2,"Bogor, Jawa Barat",21
70,323,4,"Bogor, Jawa Barat",21
70,319,3,"Bogor, Jawa Barat",21
70,31,5,"Bogor, Jawa Barat",21
70,335,3,"Bogor, Jawa Barat",21
70,211,5,"Bogor, Jawa Barat",21
70,287,3,"Bogor, Jawa Barat",21
70,431,2,"Bogor, Jawa Barat",21
70,80,3,"Bogor, Jawa Barat",21
70,248,5,"Bogor, Jawa Barat",21
70,428,1,"Bogor, Jawa Barat",21
70,379,2,"Bogor, Jawa Barat",21
70,285,3,"Bogor, Jawa Barat",21
70,413,5,"Bogor, Jawa Barat",21
70,231,1,"Bogor, Jawa Barat",21
71,125,3,"Depok, Jawa Barat",39
71,276,3,"Depok, Jawa Barat",39
71,91,1,"Depok, Jawa Barat",39
71,320,1,"Depok, Jawa Barat",39
71,365,2,"Depok, Jawa Barat",39
71,227,1,"Depok, Jawa Barat",39
71,281,4,"Depok, Jawa Barat",39
71,245,1,"Depok, Jawa Barat",39
71,78,5,"Depok, Jawa Barat",39
71,198,5,"Depok, Jawa Barat",39
71,29,2,"Depok, Jawa Barat",39
71,162,4,"Depok, Jawa Barat",39
71,364,3,"Depok, Jawa Barat",39
71,136,5,"Depok, Jawa Barat",39
71,343,2,"Depok, Jawa Barat",39
71,402,4,"Depok, Jawa Barat",39
71,96,4,"Depok, Jawa Barat",39
71,197,5,"Depok, Jawa Barat",39
71,152,2,"Depok, Jawa Barat",39
71,15,2,"Depok, Jawa Barat",39
71,163,5,"Depok, Jawa Barat",39
71,319,2,"Depok, Jawa Barat",39
71,200,3,"Depok, Jawa Barat",39
71,83,5,"Depok, Jawa Barat",39
71,218,4,"Depok, Jawa Barat",39
71,134,2,"Depok, Jawa Barat",39
71,214,2,"Depok, Jawa Barat",39
71,365,4,"Depok, Jawa Barat",39
71,101,1,"Depok, Jawa Barat",39
71,404,2,"Depok, Jawa Barat",39
71,284,5,"Depok, Jawa Barat",39
71,168,1,"Depok, Jawa Barat",39
71,40,3,"Depok, Jawa Barat",39
71,363,4,"Depok, Jawa Barat",39
71,295,3,"Depok, Jawa Barat",39
71,284,3,"Depok, Jawa Barat",39
72,40,2,"Tanggerang, Banten",19
72,370,1,"Tanggerang, Banten",19
72,144,4,"Tanggerang, Banten",19
72,404,4,"Tanggerang, Banten",19
72,400,1,"Tanggerang, Banten",19
72,401,2,"Tanggerang, Banten",19
72,312,1,"Tanggerang, Banten",19
72,34,2,"Tanggerang, Banten",19
72,142,4,"Tanggerang, Banten",19
72,85,4,"Tanggerang, Banten",19
72,221,4,"Tanggerang, Banten",19
72,340,5,"Tanggerang, Banten",19
72,339,3,"Tanggerang, Banten",19
